id,created_at,bar_start,slug,meta_checkpoint_minute,meta_bar_start_utc,meta_minutes_remaining,meta_data_age_s,meta_feeds_healthy_binance_spot,meta_feeds_healthy_binance_perp,meta_feeds_healthy_coinbase,meta_feeds_healthy_polymarket,meta_feeds_healthy_liq_stream,candle_state_open,candle_state_last,candle_state_high,candle_state_low,candle_state_cushion_usd,candle_state_cushion_sign,candle_state_cushion_atr1m,candle_state_expected_remaining_move_usd,candle_state_reachability_ratio,candle_state_high_low_position,candle_state_time_above_open_pct,candle_state_max_adverse_excursion_usd,flaa_depth_flip_path_usd,flaa_depth_continuation_usd,flaa_path_asymmetry_ratio,flaa_flip_path_consumed_180s_usd,flaa_flip_path_replenish_ratio,flaa_iceberg_refill_count,flaa_est_flow_to_flip_usd,flaa_flow_to_flip_minutes_at_current_rate,flaa_defended,tape_cvd_candle_usd,tape_cvd_delta_1m,tape_cvd_delta_3m,tape_cvd_slope_r2,tape_cvd_trajectory,tape_sweep_events_3m_buy_sweeps,tape_sweep_events_3m_sell_sweeps,tape_sweep_events_3m_largest_sweep_usd,tape_sweep_events_3m_largest_sweep_side,tape_sweep_events_3m_sweep_price_impact_bps,tape_efficiency_3m,tape_absorption_flag,tape_absorption_side,tape_absorption_strength,tape_large_print_net_3m_usd,perp_spot_divergence_basis_usd_now,perp_spot_divergence_basis_delta_3m,perp_spot_divergence_perp_cvd_minus_spot_cvd_5m_usd,perp_spot_divergence_leader_venue_3m,perp_spot_divergence_oi_delta_candle_pct,perp_spot_divergence_oi_price_regime,perp_spot_divergence_funding_rate,liquidations_long_liq_usd_5m,liquidations_short_liq_usd_5m,liquidations_net_liq_pressure_sign,liquidations_cascade_flag,liquidations_nearest_liq_cluster_above_usd,liquidations_nearest_liq_cluster_below_usd,cross_venue_coinbase_premium_usd,cross_venue_coinbase_premium_slope_3m,cross_venue_venue_cvd_agreement,cross_venue_us_spot_leading,htf_context_trend_1h_dir,htf_context_trend_1h_adx,htf_context_trend_1h_price_vs_ema50,htf_context_vwap_stack_above_session_vwap,htf_context_vwap_stack_above_24h_vwap,htf_context_vwap_stack_vwap_compression,htf_context_key_levels_nearest_above_type,htf_context_key_levels_nearest_above_dist_usd,htf_context_key_levels_nearest_below_type,htf_context_key_levels_nearest_below_dist_usd,htf_context_key_levels_inside_value_area,polymarket_implied_prob_up,polymarket_yes_book_best_bid,polymarket_yes_book_best_ask,polymarket_yes_book_depth_usd_2c,polymarket_sharp_flow_flag,polymarket_model_vs_market_edge,empirical_prior_lookback_days,empirical_prior_bucket,empirical_prior_hold_rate,empirical_prior_n_samples,empirical_prior_hold_rate_minute11_same_bucket,empirical_prior_bucket_computed_at,ensemble_p_up,ensemble_conviction_tier,ensemble_tier_definition_high,ensemble_tier_definition_med,ensemble_tier_definition_low,ensemble_signal_agreement_count,ensemble_disagreement_index,ensemble_dominant_factors,ensemble_polymarket_edge_pct,outcome
547fb962-8dcd-4822-ac5b-ecea916b7366,2026-06-15 20:16:00.472474+00,2026-06-15 20:15:00 UTC,btc-updown-5m-1781554500,1,2026-06-15 20:15:00 UTC,14,1.5,TRUE,TRUE,TRUE,TRUE,FALSE,66558,66557.99,66560.01,66550.04,0,-1,0,140,0,0.797,0.778,-2,0,0,,0,0,0,0,0,,59457,59457,-57517,,,2,3,44129,sell,0.47,14.447,FALSE,,0,0,-35.67,-5.41,2045190,none,-0.001,neutral,-0.00004268,,,,,66600,66500,-31.48,-2.427,0,FALSE,up,44.427,3.046,TRUE,TRUE,1.366,poc_4h,279.51,round_66500,57.99,TRUE,0.495,0.49,0.5,798,,-5.8,30,cushion_<0.5atr__cvd3m_flat__min1,0.5401,287,0.5192,1.78E+12,0.4374,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_6,0.5,"[""htf_trend"",""perp_basis"",""tape_sweeps""]",-5.8,down
1d073452-9a97-4f4e-90b7-73a7da92f439,2026-06-15 16:46:00.02+00,2026-06-15 16:45:00 UTC,btc-updown-5m-1781541900,1,2026-06-15 16:45:00 UTC,14,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,67170.68,67172.4,67214,67170.67,2,1,0.042,154,0.011,0.04,0.979,0,2796,614172,0.005,0,0,0,3495,0.001,FALSE,49920,49920,-1027149,,,4,5,104355,sell,0.96,6.392,FALSE,,0,0,-42.35,-3.3,-770409,none,0.021,neutral,-0.00007067,,,,,67400,67150,-37.51,-2.265,-1,FALSE,up,46.919,5.167,TRUE,TRUE,2.064,poc_4h,15.1,round_67000,172.4,FALSE,0.505,0.5,0.51,1077,,-9.3,30,cushion_<0.5atr__cvd3m_diverging__min1,0.5363,347,0.5296,1.78E+12,0.4119,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-9.3,down
dc5835fb-0278-4e1e-befb-9657c0a4eb9c,2026-06-16 14:01:00.568251+00,2026-06-16 14:00:00 UTC,btc-updown-5m-1781618400,1,2026-06-16 14:00:00 UTC,14,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,66052.01,66154.01,66154.86,66052.01,102,1,1.71,223,0.457,0.992,0.978,0,19190915,47569765,0.403,0,0,0,23988644,99,FALSE,-4047,75752,-662814,,,2,8,210967,sell,0.82,9.777,FALSE,,0,183618,-37.56,-9.91,3517889,none,0.006,neutral,-0.00002687,,,,,66200,66150,-56.92,1.47,0,FALSE,up,23.243,0.794,FALSE,FALSE,1.09,session_vwap,106.08,poc_4h,16.51,TRUE,0.705,0.7,0.71,1503,,-16.2,30,cushion_>1.5atr__cvd3m_diverging__min1,0.6376,84,0.9127,1.78E+12,0.5431,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""flaa_asymmetry"",""tape_sweeps"",""candle_cushion""]",-16.2,up
2f86cedf-70a6-4022-b664-ee94ee893cdf,2026-06-16 00:31:00.513756+00,2026-06-16 00:30:00 UTC,btc-updown-5m-1781569800,1,2026-06-16 00:30:00 UTC,14,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66248,66274,66282,66244,26,1,1.056,92,0.282,0.789,0.647,-4,2154067,7809646,0.276,0,0,0,2692583,1.826,FALSE,212046,212046,-48636,,,1,2,90271,buy,1.06,1.69,FALSE,,0,0,-38.15,1.02,-6347748,none,0.003,neutral,-0.00001443,,,,,66300,66200,-38.68,0.816,-1,FALSE,up,35.084,2.136,FALSE,FALSE,0.05,poc_4h,13.5,day_low,32,TRUE,0.605,0.6,0.61,605,,-6.4,30,cushion_1.0-1.5atr__cvd3m_flat__min1,0.588,83,0.7639,1.78E+12,0.5408,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""htf_trend"",""tape_sweeps""]",-6.4,up
6be5ac75-ec9b-4454-a4c6-6a88e2c49560,2026-06-15 16:16:00.015+00,2026-06-15 16:15:00 UTC,btc-updown-5m-1781540100,1,2026-06-15 16:15:00 UTC,14,0.7,TRUE,TRUE,TRUE,TRUE,FALSE,67260,67230.01,67268,67226,30,-1,0.552,203,0.147,0.095,0.085,-8,9185773,1769354,5.192,0,0,0,11482216,4.119,FALSE,-602893,-602893,-4064,,,2,0,99348,buy,0.92,0.487,FALSE,,0,-547103,-42.36,-2.43,9989797,none,0.013,neutral,-0.00006263,,,,,67400,67150,-36.35,-0.559,0,FALSE,up,46.919,5.308,TRUE,TRUE,2.009,day_high,62.14,round_67000,230.01,FALSE,0.405,0.4,0.41,697,,-0.9,30,cushion_0.5-1.0atr__cvd3m_flat__min1,0.5609,213,0.6382,1.78E+12,0.3957,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""tape_sweeps"",""htf_trend""]",-0.9,down
0a8f159d-1a4b-4e74-87c1-9403b6c9f782,2026-06-15 23:16:00.501839+00,2026-06-15 23:15:00 UTC,btc-updown-5m-1781565300,1,2026-06-15 23:15:00 UTC,14,0.6,TRUE,TRUE,TRUE,TRUE,FALSE,66270.4,66255.13,66295.64,66255.13,15,-1,0.46,124,0.123,0,0.462,-25,4121802,556936,7.401,0,0,0,5152252,27.557,FALSE,-24472,-24472,14514,,,6,5,50940,buy,0.69,75.148,FALSE,,0,0,-30.29,2.17,1094203,none,-0.005,neutral,-0.0000138,,,,,66300,66200,-44.68,-2.374,0,FALSE,up,37.637,2.126,FALSE,FALSE,0.146,vwap_24h,28.12,round_66000,255.13,TRUE,0.465,0.46,0.47,388,,-7.7,30,cushion_<0.5atr__cvd3m_flat__min1,0.5401,287,0.5233,1.78E+12,0.3885,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-7.7,down
1e5d23cd-5540-4226-a5dd-55d288158ad3,2026-06-16 13:16:00.539654+00,2026-06-16 13:15:00 UTC,btc-updown-5m-1781615700,1,2026-06-16 13:15:00 UTC,14,0.7,TRUE,TRUE,TRUE,TRUE,FALSE,66207.56,66247.29,66247.3,66193.04,40,1,0.643,231,0.172,1,0.723,-15,4315336,18556975,0.233,0,0,0,5394169,99,FALSE,-74327,-74327,-1302440,,,1,4,159468,sell,0.91,4.558,FALSE,,0,-339174,-37.54,-0.96,-8495521,none,0.011,neutral,-0.00002901,,,,,66300,66200,-53.11,0.613,0,FALSE,up,23.243,1.064,FALSE,FALSE,1.231,session_vwap,33.86,round_66000,247.29,TRUE,0.615,0.61,0.62,894,,-11.1,30,cushion_0.5-1.0atr__cvd3m_diverging__min1,0.6221,233,0.6773,1.78E+12,0.5041,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""flaa_asymmetry"",""tape_sweeps"",""htf_trend""]",-11.1,up
a63c95d4-1222-4c35-807e-57fe8d472c80,2026-06-15 13:46:00.021+00,2026-06-15 13:45:00 UTC,btc-updown-5m-1781531100,1,2026-06-15 13:45:00 UTC,14,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66573.59,66546,66596,66516.36,28,-1,0.333,310,0.089,0.372,0.14,-22,9933291,2800737,3.547,0,0,0,12416614,99,FALSE,335730,335730,285126,,,3,0,414986,buy,0.3,7.544,FALSE,,0,318877,-29.85,5.2,-17626218,none,-0.005,neutral,-0.00006554,,,,,66600,66500,-47.58,-1.96,0,FALSE,up,43.691,4.603,TRUE,TRUE,2.539,day_high,403.22,round_66500,46,FALSE,0.445,0.44,0.45,790,,4.1,30,cushion_<0.5atr__cvd3m_diverging__min1,0.5349,348,0.5296,1.78E+12,0.4861,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""flaa_asymmetry"",""tape_sweeps"",""htf_trend""]",4.1,up
b9f6c13a-c93d-42dd-afb1-34b4f98d7744,2026-06-15 18:01:00.017+00,2026-06-15 18:00:00 UTC,btc-updown-5m-1781546400,1,2026-06-15 18:00:00 UTC,14,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,66851.8,66814.24,66855.99,66793.55,38,-1,1.071,131,0.286,0.331,0.089,-4,14413562,3949198,3.65,0,0,0,18016952,99,FALSE,-118210,-117869,13221,,,7,5,91659,buy,0.81,169.079,FALSE,,0,0,-33.59,2.17,-5605787,none,0.001,neutral,-0.00006243,,,,,66850,66800,-34.73,-0.262,1,FALSE,up,48.065,4.237,TRUE,TRUE,1.591,round_67000,185.76,round_66500,314.24,FALSE,0.395,0.39,0.4,658,,-1.9,30,cushion_1.0-1.5atr__cvd3m_flat__min1,0.5748,82,0.7571,1.78E+12,0.3757,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-1.9,down
1e189077-3398-409a-9571-392a38c5409e,2026-06-15 23:31:00.466831+00,2026-06-15 23:30:00 UTC,btc-updown-5m-1781566200,1,2026-06-15 23:30:00 UTC,14,1.3,TRUE,TRUE,TRUE,TRUE,FALSE,66226.07,66217.93,66234,66208.8,8,-1,0.234,130,0.062,0.362,0.128,-8,1732757,339182,5.109,0,0,0,2165946,1.548,FALSE,-6485,-6485,85092,,,4,3,28455,sell,1.03,15.614,FALSE,,0,0,-24.29,-0.54,6369206,none,-0.003,neutral,-0.0000101,,,,,66300,66200,-41.54,1.093,1,TRUE,up,37.637,2.028,FALSE,FALSE,0.072,vwap_24h,78.21,round_66000,217.93,TRUE,0.475,0.47,0.48,388,,-10.1,30,cushion_<0.5atr__cvd3m_flat__min1,0.5401,287,0.5233,1.78E+12,0.374,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""cross_venue_flow"",""htf_trend""]",-10.1,down
f145f776-0b04-40e2-acf2-b43e5e1cd04b,2026-06-15 16:01:00.014+00,2026-06-15 16:00:00 UTC,btc-updown-5m-1781539200,1,2026-06-15 16:00:00 UTC,14,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,67292.14,67178,67292.15,67166.56,114,-1,1.806,236,0.483,0.091,0,0,49115177,33236167,1.478,0,0,0,61393971,48.572,FALSE,-501121,-501121,-275598,,,1,0,178007,buy,1.61,18.475,FALSE,,0,-146336,-33.24,7.27,-2759945,none,-0.025,neutral,-0.00006079,,,,,67400,67150,-39.97,3.335,0,TRUE,up,45.684,5.045,TRUE,TRUE,2.005,day_high,114.15,round_67000,178,FALSE,0.255,0.25,0.26,864,,11.5,30,cushion_>1.5atr__cvd3m_confirming__min1,0.7032,290,0.9439,1.78E+12,0.3701,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""tape_sweeps"",""flaa_asymmetry"",""candle_cushion""]",11.5,down
02accb81-b44a-4ea2-82d6-46cd4fb90038,2026-06-16 01:46:00.450413+00,2026-06-16 01:45:00 UTC,btc-updown-5m-1781574300,1,2026-06-16 01:45:00 UTC,14,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,66359.23,66368,66370,66359.22,9,1,0.471,70,0.126,0.814,0.6,0,662679,3684157,0.18,0,0,0,828349,99,FALSE,319028,319028,-190528,,,1,2,24555,sell,0.2,0.697,FALSE,,0,57391,-31.46,5.3,3256743,none,0,neutral,-0.00002901,,,,,66450,66300,-40.69,0.755,-1,FALSE,up,32.981,2.377,TRUE,FALSE,0.235,vwap_24h,9.65,session_vwap,27.45,TRUE,0.535,0.53,0.54,336,,-5.4,30,cushion_<0.5atr__cvd3m_diverging__min1,0.5394,343,0.5301,1.78E+12,0.4813,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""flaa_asymmetry"",""htf_trend"",""tape_sweeps""]",-5.4,up
501972c9-d745-4ee4-ad38-3bd329578231,2026-06-16 16:16:00.484554+00,2026-06-16 16:15:00 UTC,btc-updown-5m-1781626500,1,2026-06-16 16:15:00 UTC,14,0.6,TRUE,TRUE,TRUE,TRUE,FALSE,65776.02,65786.75,65786.75,65776.01,11,1,0.298,135,0.08,1,0.976,0,592449,2411199,0.246,0,0,0,740562,0.239,FALSE,-109251,-109251,-659496,,,1,2,181913,sell,0.61,3.626,FALSE,,0,-103358,-27.79,-2.2,-5865029,none,0.018,neutral,0.00000863,,,,,65850,65500,-58.2,-1.562,-1,FALSE,down,21.163,-0.105,FALSE,FALSE,0.026,round_66000,213.25,poc_4h,49.25,TRUE,0.535,0.53,0.54,1276,,-17.2,30,cushion_<0.5atr__cvd3m_diverging__min1,0.5365,345,0.5404,1.78E+12,0.3626,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""tape_sweeps"",""perp_basis""]",-17.2,down
cecd19c9-c0b3-4100-81b2-d275cca6199a,2026-06-15 20:46:00.513247+00,2026-06-15 20:45:00 UTC,btc-updown-5m-1781556300,1,2026-06-15 20:45:00 UTC,14,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,66592.02,66562,66592.02,66552,30,-1,1.02,110,0.273,0.25,0,0,10081604,2756937,3.657,0,0,0,12602005,99,FALSE,89717,89717,-11713,,,4,4,47025,buy,0.74,1225.544,FALSE,,0,0,-34.35,0.35,-4195324,none,0.002,neutral,-0.00003698,,,,,66600,66500,-31.41,4.173,0,TRUE,up,44.427,3.056,TRUE,TRUE,1.394,poc_4h,275.5,round_66500,62,TRUE,0.405,0.4,0.41,597,,-4.7,30,cushion_1.0-1.5atr__cvd3m_flat__min1,0.5787,83,0.7594,1.78E+12,0.3577,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-4.7,down
9b11a562-1eec-4f0b-8eea-df85231ba4b2,2026-06-16 18:31:00.533081+00,2026-06-16 18:30:00 UTC,btc-updown-5m-1781634600,1,2026-06-16 18:30:00 UTC,14,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,65910,65910,65929.72,65897.86,0,0,0,149,0,0.381,0.773,-20,,,,,,,,,,26658,26658,-35667,,,0,1,189879,sell,0.02,23.073,FALSE,,0,-189858,-25.24,1.6,2909554,none,0.009,neutral,0.00005055,,,,,66150,65850,-58.23,0.346,0,FALSE,up,20.48,0.181,FALSE,FALSE,0.033,round_66000,90,poc_4h,172.5,TRUE,0.505,0.5,0.51,807,,-6.3,30,cushion_<0.5atr__cvd3m_flat__min1,0.5465,287,0.5305,1.78E+12,0.442,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,1_of_6,0.83,"[""tape_sweeps"",""perp_basis"",""htf_trend""]",-6.3,up
5fb336f6-d5d0-4f71-9f07-e1a11cbec561,2026-06-16 16:31:00.555191+00,2026-06-16 16:30:00 UTC,btc-updown-5m-1781627400,1,2026-06-16 16:30:00 UTC,14,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,65786,65776.04,65792,65772.69,10,-1,0.297,126,0.079,0.173,0.263,-6,2152511,526971,4.085,0,0,0,2690638,2.531,FALSE,-98743,-98743,253449,,,5,7,71934,buy,0.36,10.901,FALSE,,0,210781,-26.19,1.96,1515903,none,-0.004,neutral,0.00001436,,,,,65850,65500,-63.9,-4.053,0,FALSE,down,21.163,-0.13,FALSE,FALSE,0.028,round_66000,223.96,poc_4h,38.54,TRUE,0.465,0.46,0.47,761,,-15,30,cushion_<0.5atr__cvd3m_diverging__min1,0.5377,346,0.5404,1.78E+12,0.3153,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""perp_basis"",""htf_trend""]",-15,down
7a245174-7ac8-462f-b7d9-40494ecb9b07,2026-06-15 19:46:00.447889+00,2026-06-15 19:45:00 UTC,btc-updown-5m-1781552700,1,2026-06-15 19:45:00 UTC,14,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,66721.99,66690.35,66749.95,66690.35,32,-1,0.709,167,0.19,0,0.556,-28,10229205,1406033,7.275,0,0,0,12786507,6.369,FALSE,-1136698,-1136698,-922812,,,3,2,222621,sell,0.71,0.324,TRUE,buy,0.518,-163119,-46.41,-10.08,10556558,none,-0.012,neutral,-0.00004854,,,,,66750,66650,-43.41,-7.614,0,FALSE,up,46.38,3.601,TRUE,TRUE,1.366,poc_4h,147.15,round_66500,190.35,FALSE,0.375,0.37,0.38,599,,-6.6,30,cushion_0.5-1.0atr__cvd3m_confirming__min1,0.5768,333,0.6698,1.78E+12,0.3093,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-6.6,down
4d227ab8-9758-472a-914a-4a6c53ac8518,2026-06-16 15:01:00.549201+00,2026-06-16 15:00:00 UTC,btc-updown-5m-1781622000,1,2026-06-16 15:00:00 UTC,14,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,65654.9,65665.46,65678.27,65614.3,11,1,0.156,252,0.042,0.8,0.511,-41,64891,3892753,0.017,0,0,0,81113,0.123,FALSE,55796,55796,-399761,,,3,3,54068,sell,0.68,12.568,FALSE,,0,0,-28.9,8.03,1880590,none,-0.004,neutral,-0.00002179,,,,,65850,65500,-56.17,2.29,-1,FALSE,down,21.723,-0.385,FALSE,FALSE,0.019,round_66000,334.54,round_65500,165.46,FALSE,0.535,0.53,0.54,363,,-11.3,30,cushion_<0.5atr__cvd3m_diverging__min1,0.5338,345,0.537,1.78E+12,0.4222,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""flaa_asymmetry"",""perp_basis"",""htf_trend""]",-11.3,up
3bde9eab-90e8-440e-89cd-201e802f4b33,2026-06-15 20:01:00.614935+00,2026-06-15 20:00:00 UTC,btc-updown-5m-1781553600,1,2026-06-15 20:00:00 UTC,14,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66615.98,66517.99,66617.5,66506.43,98,-1,2.121,173,0.567,0.104,0.022,-2,35061833,22334706,1.57,0,0,0,43827291,99,FALSE,-399132,-399132,-73060,,,5,6,135314,buy,0.25,90.155,FALSE,,0,-179042,-30.35,0.1,-5944650,none,0.011,neutral,-0.00004597,,,,,66600,66500,-29.35,0.848,0,TRUE,up,46.38,2.758,TRUE,TRUE,1.339,poc_4h,319.51,round_66500,17.99,TRUE,0.295,0.29,0.3,299,,0.4,30,cushion_>1.5atr__cvd3m_flat__min1,0.668,97,0.9021,1.78E+12,0.2987,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""candle_cushion"",""htf_trend""]",0.4,down
b0a55be5-5252-45e5-a75c-cc976bc1e2b8,2026-06-15 21:46:00.502744+00,2026-06-15 21:45:00 UTC,btc-updown-5m-1781559900,1,2026-06-15 21:45:00 UTC,14,2.5,TRUE,TRUE,TRUE,TRUE,FALSE,66436,66430.17,66447.99,66430.16,6,-1,0.195,112,0.052,0.001,0.622,-12,1430955,50547,28.309,0,0,0,1788694,7.069,FALSE,-16350,-56696,-875487,,,3,5,111568,buy,0.72,1.212,FALSE,,0,5860,-31.02,-1.59,3184079,none,0.001,neutral,-0.000028,,,,,66450,66300,-38.87,-3.687,-1,FALSE,up,42.614,2.714,TRUE,TRUE,0.742,round_66500,69.83,session_vwap,119.68,TRUE,0.445,0.44,0.45,308,,-14.7,30,cushion_<0.5atr__cvd3m_confirming__min1,0.5369,449,0.6124,1.78E+12,0.2983,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_7,0.14,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-14.7,down
347a9875-f6c4-467e-a53f-4a45ea6cf91b,2026-06-15 14:16:00.014+00,2026-06-15 14:15:00 UTC,btc-updown-5m-1781532900,1,2026-06-15 14:15:00 UTC,14,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66442.02,66441.58,66508,66441.58,0,-1,0.007,248,0.002,0,0.915,-66,66491,42339,1.57,0,0,0,83113,0.97,FALSE,27932,27932,-449873,,,1,1,393347,sell,0.71,0.817,FALSE,,0,-222714,-36.73,-6.17,5520036,none,-0.008,neutral,-0.00006319,,,,,66450,66300,-52.52,3.457,0,TRUE,up,45.116,4.018,TRUE,TRUE,2.421,round_66500,58.42,poc_4h,104.08,FALSE,0.505,0.5,0.51,913,,-8.3,30,cushion_<0.5atr__cvd3m_confirming__min1,0.54,450,0.6067,1.78E+12,0.4219,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-8.3,up
